Name,cr_numeric,actual_hp,predicted_hp,hp_delta,hp_delta_pct,hp_delta_pct_percentile,hp_baseline,ac_baseline,attack_baseline,dpr_baseline,dc_baseline,highest_attack_bonus,highest_save_dc,estimated_dpr,feature_dpr,legendary_dpr,total_dpr,feature_ac,total_ac,feature_attack,total_attack,feature_hp,ac_deviation,attack_deviation,dpr_deviation,save_dc_deviation,hp_after_phase2,hp_after_resist_immun_penalty,residual_hp,has_legendary_resistance_scaled,has_regeneration_scaled,has_flying,save_proficiency_count,resistance_count,immunity_count,vulnerability_count,legendary_action_count,legendary_actions_per_round,has_spellcasting,size_ordinal,size_ordinal_baseline,size_ordinal_deviation,feature_aggressive,feature_ambusher,feature_amorphous,feature_amphibious,feature_angelic_weapons,feature_antimagic_susceptibility,feature_avoidance,feature_blind_senses,feature_blood_frenzy,feature_breath_weapon,feature_brute,feature_charge,feature_charm,feature_constrict,feature_damage_absorption,feature_damage_transfer,feature_death_burst,feature_devils_sight,feature_dive_attack,feature_echolocation,feature_elemental_body,feature_enlarge,feature_etherealness,feature_false_appearance,feature_fey_ancestry,feature_fiendish_blessing,feature_flyby,feature_frightful_presence,feature_grapple,feature_grappler,feature_hold_breath,feature_horrifying_visage,feature_illumination,feature_immutable_form,feature_incorporeal_movement,feature_innate_spellcasting,feature_invisibility,feature_keen_senses,feature_labyrinthine_recall,feature_leadership,feature_legendary_resistance,feature_life_drain,feature_light_sensitivity,feature_magic_resistance,feature_magic_weapons,feature_martial_advantage,feature_mimicry,feature_nightmare_haunting,feature_nimble_escape,feature_otherworldly_perception,feature_pack_tactics,feature_parry,feature_possession,feature_pounce,feature_prone,feature_psychic_defense,feature_rampage,feature_read_thoughts,feature_reckless,feature_redirect_attack,feature_reel,feature_regeneration,feature_rejuvenation,feature_relentless,feature_shadow_stealth,feature_shapechange,feature_siege_monster,feature_slippery,feature_sneak_attack,feature_spell_immunity,feature_spellcasting,feature_spider_climb,feature_standing_leap,feature_steadfast,feature_stench,feature_sunlight_sensitivity,feature_superior_invisibility,feature_sure_footed,feature_surprise_attack,feature_swallow,feature_teleport,feature_terrain_camouflage,feature_threatening_reach,feature_tunneler,feature_turn_immunity,feature_turn_resistance,feature_two_heads,feature_web,feature_web_sense,feature_web_walker,feature_wounded_fury,inflicts_poisoned,inflicts_blinded,inflicts_charmed,inflicts_deafened,inflicts_frightened,inflicts_incapacitated,inflicts_paralyzed,inflicts_petrified,inflicts_restrained,inflicts_stunned,cr_tier,Type,Size,Challenge_Rating,HP,AC,ac_value,has_advantage_condition,has_disadvantage_condition,has_attackers_advantage,inflicts_prone,has_grapple
Dire Wolf,1.0,37,35.40383088557447,-1.5961691144255283,-4.313970579528455,12.121212121212121,49.5,12.0,5.0,12.0,12.0,5.0,13,10.0,0.0,0,10.0,0,14,1,6.0,0.0,2.0,1.0,-2.0,1.0,37.375,37.375,-0.375,0.0,0.0,0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cr2,beast,Large,1,37 (5d10+10),14 (Natural Armor),14,0,0,0,1,0
Ghoul,1.0,22,39.45827882779007,17.458278827790068,79.35581285359122,89.8989898989899,49.5,12.0,5.0,12.0,12.0,4.0,10,9.0,0.0,0,9.0,0,12,0,4.0,0.0,0.0,-1.0,-3.0,-2.0,65.5,49.125,-27.125,0.0,0.0,0,0,0,1,0,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,cr2,undead,Medium,1,22 (5d8),12,12,0,0,0,0,0
Giant Vulture,1.0,22,48.52883088557447,26.52883088557447,120.58559493442942,94.94949494949495,49.5,12.0,5.0,12.0,12.0,4.0,0,16.0,0.0,0,16.0,0,10,1,5.0,0.0,-2.0,0.0,4.0,0.0,50.5,50.5,-28.5,0.0,0.0,1,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cr2,beast,Large,1,22 (3d10+6),10,10,0,0,0,0,0
Giant Toad,1.0,39,42.50195122109086,3.501951221090863,8.979362105361187,26.262626262626267,49.5,12.0,5.0,12.0,12.0,4.0,13,13.0,6.666666666666666,0,19.666666666666664,0,11,0,4.0,0.0,-1.0,-1.0,7.666666666666664,1.0,41.208333333333336,41.208333333333336,-2.2083333333333357,0.0,0.0,0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,cr2,beast,Large,1,39 (6d10+6),11,11,0,0,0,1,1
Giant Octopus,1.0,52,35.29361788775753,-16.706382112242473,-32.127657908158604,64.64646464646465,49.5,12.0,5.0,12.0,12.0,5.0,16,10.0,0.0,0,10.0,0,11,0,5.0,0.0,-1.0,0.0,-2.0,4.0,34.0,34.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,cr2,beast,Large,1,52 (8d10+8),11,11,0,0,0,0,1
Giant Spider,1.0,26,27.962169710642772,1.9621697106427725,7.546806579395279,22.22222222222222,49.5,12.0,5.0,12.0,12.0,5.0,12,16.5,0.0,0,16.5,1,15,0,5.0,0.0,3.0,0.0,4.5,0.0,37.5,37.5,-11.5,0.0,0.0,0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,cr2,beast,Large,1,26 (4d10+4),14 (Natural Armor),14,0,0,0,0,0
Giant Hyena,1.0,45,50.79361788775753,5.793617887757527,12.874706417238949,34.34343434343434,49.5,12.0,5.0,12.0,12.0,5.0,0,10.0,2.0,0,12.0,0,12,0,5.0,0.0,0.0,0.0,0.0,0.0,49.5,49.5,-4.5,0.0,0.0,0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,beast,Large,1,45 (6d10+12),12,12,0,0,0,0,0
Giant Eagle,1.0,26,43.79361788775753,17.793617887757527,68.4369918759905,85.85858585858585,49.5,12.0,5.0,12.0,12.0,5.0,0,16.5,0.0,0,16.5,0,13,0,5.0,0.0,1.0,0.0,4.5,0.0,42.5,42.5,-16.5,0.0,0.0,1,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,beast,Large,1,26 (4d10+4),13,13,0,0,0,0,0
Imp,1.0,10,22.72526422448494,12.725264224484938,127.25264224484938,95.95959595959596,49.5,12.0,5.0,12.0,12.0,5.0,11,16.0,0.0,0,16.0,3,16,0,5.0,0.0,4.0,0.0,4.0,-1.0,40.5,25.3125,-15.3125,0.0,0.0,1,0,3,2,0,0,0,0,0,2.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,"fiend (devil, shapechanger)",Tiny,1,10 (3d4+3),13,13,0,0,0,0,0
Lion,1.0,26,40.40383088557447,14.403830885574472,55.399349559901815,81.81818181818183,49.5,12.0,5.0,12.0,12.0,5.0,13,7.5,2.5,0,10.0,0,12,1,6.0,0.0,0.0,1.0,-2.0,1.0,42.375,42.375,-16.375,0.0,0.0,0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cr2,beast,Large,1,26 (4d10+4),12,12,0,0,0,1,0
Spy,1.0,27,40.985212997816944,13.985212997816944,51.79708517709979,79.7979797979798,49.5,12.0,5.0,12.0,12.0,4.0,0,11.0,7.0,0,18.0,0,12,0,4.0,0.0,0.0,-1.0,6.0,0.0,44.25,44.25,-17.25,0.0,0.0,0,0,0,0,0,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cr2,humanoid (any race),Medium,1,27 (6d8),12,12,1,0,0,0,0
Swarm of Quippers,1.0,28,28.875,0.875,3.125,7.07070707070707,49.5,12.0,5.0,12.0,12.0,5.0,0,14.0,0.0,0,14.0,0,13,4,9.0,0.0,1.0,4.0,2.0,0.0,33.0,28.875,-0.875,0.0,0.0,0,0,3,0,0,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,swarm of tiny beasts,Medium,1,28 (8d8-8),13,13,0,0,0,0,0
Tiger,1.0,37,45.3352845544242,8.335284554424199,22.527796093038376,52.52525252525253,49.5,12.0,5.0,12.0,12.0,5.0,13,8.5,2.833333333333333,0,11.333333333333332,0,12,0,5.0,0.0,0.0,0.0,-0.6666666666666679,1.0,44.04166666666667,44.04166666666667,-7.041666666666671,0.0,0.0,0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,beast,Large,1,37 (5d10+10),12,12,0,0,0,1,0
Specter,1.0,22,37.8125,15.8125,71.875,87.87878787878788,49.5,12.0,5.0,12.0,12.0,4.0,10,10.5,0.0,0,10.5,2,14,0,4.0,0.0,2.0,-1.0,-1.5,-2.0,60.5,37.8125,-15.8125,0.0,0.0,1,0,7,2,0,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,undead,Medium,1,22 (5d8),12,12,0,1,0,0,0
Harpy,1.0,38,43.84379616640682,5.843796166406818,15.37841096422847,41.41414141414141,49.5,12.0,5.0,12.0,12.0,3.0,11,9.5,0.0,0,9.5,0,11,0,3.0,0.0,-1.0,-2.0,-2.5,-1.0,65.5,65.5,-27.5,0.0,0.0,1,0,0,0,0,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cr2,monstrosity,Medium,1,38 (7d8+7),11,11,0,0,0,0,0
Hippogriff,1.0,19,46.79361788775753,27.793617887757527,146.28219940925013,97.97979797979798,49.5,12.0,5.0,12.0,12.0,5.0,0,18.5,0.0,0,18.5,0,11,0,5.0,0.0,-1.0,0.0,6.5,0.0,45.5,45.5,-26.5,0.0,0.0,1,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,monstrosity,Large,1,19 (3d10+3),11,11,0,0,0,0,0
Quasit,1.0,7,29.99803721958011,22.99803721958011,328.5433888511444,100.0,49.5,12.0,5.0,12.0,12.0,4.0,10,10.5,0.0,0,10.5,3,16,0,4.0,0.0,4.0,-1.0,-1.5,-2.0,54.0,33.75,-26.75,0.0,0.0,0,0,3,1,0,0,0,0,0,2.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,cr2,fiend (demon),Tiny,1,7 (3d4),13,13,0,0,0,0,0
Dryad,1.0,22,4.108583168589874,-17.891416831410126,-81.32462196095513,90.9090909090909,49.5,12.0,5.0,12.0,12.0,6.0,14,8.5,0.0,0,8.5,8,19,0,6.0,0.0,7.0,1.0,-3.5,2.0,22.5,22.5,-0.5,0.0,0.0,0,0,0,0,0,0,0,1,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,cr2,fey,Medium,1,22 (5d8),11 (16 With Barkskin),11,0,0,0,0,0
Druid,2.0,27,56.4,29.4,108.88888888888889,93.93939393939394,54.0,13.0,5.0,17.0,13.0,4.0,12,12.6,0.0,0,12.6,6,17,0,4.0,0.0,4.0,-1.0,-4.4,-1.0,56.4,56.4,-29.4,0.0,0.0,0,0,0,0,0,0,0,1,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,cr2,humanoid (any race),Medium,2,27 (5d8+5),11 (16 With Barkskin),11,0,0,0,0,0
Cult Fanatic,2.0,33,34.44186199637994,1.4418619963799415,4.369278776908914,13.131313131313133,54.0,13.0,5.0,17.0,13.0,4.0,11,16.5,0.0,0,16.5,2,15,0,4.0,0.0,2.0,-1.0,-0.5,-2.0,62.5,62.5,-29.5,0.0,0.0,0,0,0,0,0,0,0,1,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,cr2,humanoid (any race),Medium,2,33 (6d8+6),13 (Leather Armor),13,0,0,0,0,0
Wererat,2.0,33,60.75,27.75,84.0909090909091,91.91919191919192,54.0,13.0,5.0,17.0,13.0,4.0,11,5.5,0.0,0,5.5,0,12,0,4.0,0.0,-1.0,-1.0,-11.5,-2.0,81.0,60.75,-27.75,0.0,0.0,0,0,0,3,0,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,"humanoid (human, shapechanger)",Medium,2,33 (6d8+6),12,12,0,0,0,0,0
Swarm of Poisonous Snakes,2.0,36,58.1875,22.1875,61.63194444444444,83.83838383838383,54.0,13.0,5.0,17.0,13.0,6.0,10,14.0,0.0,0,14.0,0,14,0,6.0,0.0,1.0,1.0,-3.0,-3.0,66.5,58.1875,-22.1875,0.0,0.0,0,0,3,0,0,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,swarm of tiny beasts,Medium,2,36 (8d8),14,14,0,0,0,0,0
Will-o'-Wisp,2.0,22,33.35026422448494,11.350264224484938,51.59211011129518,78.78787878787878,54.0,13.0,5.0,17.0,13.0,4.0,10,9.0,0.0,0,9.0,3,22,0,4.0,0.0,9.0,-1.0,-8.0,-3.0,57.5,35.9375,-13.9375,0.0,0.0,1,0,7,2,0,0,0,0,0,2.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,undead,Tiny,2,22,19,19,0,0,0,0,0
White Dragon Wyrmling,2.0,32,30.125,-1.875,-5.859375,18.181818181818183,54.0,13.0,5.0,17.0,13.0,4.0,12,10.0,11.333333333333334,0,21.333333333333336,4,20,0,4.0,0.0,7.0,-1.0,4.333333333333336,-1.0,40.166666666666664,30.125,1.875,0.0,0.0,1,4,0,1,0,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,dragon,Medium,2,32 (5d8+10),16 (Natural Armor),16,0,0,0,0,0
Awakened Tree,2.0,59,66.35944011511445,7.359440115114452,12.473627313753308,32.323232323232325,54.0,13.0,5.0,17.0,13.0,6.0,0,14.5,0.0,0,14.5,0,13,0,6.0,0.0,0.0,1.0,-2.5,0.0,53.5,46.8125,12.1875,0.0,0.0,0,0,2,0,1,0,0,0,4,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,plant,Huge,2,59 (7d12+14),13 (Natural Armor),13,0,0,0,0,0
Ankheg,2.0,39,54.04361788775753,15.043617887757527,38.57337919937828,70.70707070707071,54.0,13.0,5.0,17.0,13.0,5.0,13,13.5,0.0,0,13.5,0,14,0,5.0,0.0,1.0,0.0,-3.5,0.0,52.75,52.75,-13.75,0.0,0.0,0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,monstrosity,Large,2,39 (6d10+6),"14 (Natural Armor, 11 While Prone)",14,1,0,0,0,1
Azer,2.0,39,33.75,-5.25,-13.461538461538462,37.37373737373738,54.0,13.0,5.0,17.0,13.0,5.0,0,11.0,5.0,0,16.0,0,17,0,5.0,0.0,4.0,0.0,-1.0,0.0,45.0,33.75,5.25,0.0,0.0,0,1,0,2,0,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,elemental,Medium,2,39 (6d8+12),"17 (Natural Armor, Shield)",17,0,0,0,0,0
Black Dragon Wyrmling,2.0,33,32.0,-1.0,-3.0303030303030303,5.05050505050505,54.0,13.0,5.0,17.0,13.0,4.0,11,10.0,11.333333333333334,0,21.333333333333336,4,21,0,4.0,0.0,8.0,-1.0,4.333333333333336,-2.0,42.666666666666664,32.0,1.0,0.0,0.0,1,4,0,1,0,0,0,0,2,2.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,dragon,Medium,2,33 (6d8+6),17 (Natural Armor),17,0,0,0,0,0
Bronze Dragon Wyrmling,2.0,32,29.750000000000004,-2.2499999999999964,-7.031249999999989,21.21212121212121,54.0,13.0,5.0,17.0,13.0,5.0,12,8.5,7.833333333333333,0,16.333333333333332,4,21,0,5.0,0.0,8.0,0.0,-0.6666666666666679,-1.0,39.66666666666667,29.750000000000004,2.2499999999999964,0.0,0.0,1,4,0,1,0,0,0,0,2,2.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,dragon,Medium,2,32 (5d8+10),17 (Natural Armor),17,0,0,0,0,0
Bandit Captain,2.0,65,42.5,-22.5,-34.61538461538461,66.66666666666666,54.0,13.0,5.0,17.0,13.0,5.0,0,18.5,0.0,0,18.5,2,17,0,5.0,0.0,4.0,0.0,1.5,0.0,42.5,42.5,22.5,0.0,0.0,0,3,0,0,0,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,humanoid (any race),Medium,2,65 (10d8+20),15 (Studded Leather),15,0,0,0,0,0
